Results of Photometric2

	Plate:1 - Wavelength:595

	0.041	0.041	0.227	0.225	0.226	0.233	0.23	0.227	0.223	0.219	0.221	0.21
	0.045	0.041	0.232	0.228	0.227	0.231	0.236	0.23	0.23	0.227	0.229	0.217
	0.049	0.047	0.221	0.222	0.22	0.223	0.22	0.217	0.215	0.213	0.219	0.225
	0.161	0.16	0.212	0.209	0.211	0.208	0.21	0.213	0.21	0.214	0.22	0.225
	0.201	0.204	0.213	0.204	0.19	0.197	0.194	0.194	0.203	0.2	0.201	0.208
	0.194	0.2	0.19	0.178	0.181	0.183	0.185	0.187	0.193	0.206	0.204	0.21
	0.189	0.194	0.183	0.18	0.184	0.184	0.186	0.187	0.183	0.181	0.194	0.192
	0.032	0.032	0.191	0.195	0.193	0.202	0.196	0.201	0.195	0.194	0.205	0.199

